County,StateFIPS,n_school_districts,n_counties,n_tracts,n_blocks,n_ISPs,zoom_5_5_coverage_pct,fcc_25_3_coverage_pct,other_100_20_coverage_pct,max_MaxAdDown,median_MaxAdDown,mean_MaxAdDown,min_MaxAdDown,std_MaxAdDown,max_MaxAdUp,median_MaxAdUp,mean_MaxAdUp,min_MaxAdUp,std_MaxAdUp,n_LEADIDs
19059,19,7,1,6,590,21,0.7182876414273281,0.615970409051349,0.25174064403829416,1000.0,40.0,129.1873640121845,0.0,252.31295180255543,1000.0,5.0,44.69985150130548,0.0,100.63486882194736,7
19061,19,4,1,27,446,22,0.6968026460859978,0.645350973906652,0.3958716158275144,2000.0,40.0,257.8563341908612,0.0,395.63344652667547,2000.0,10.0,147.48661423496264,0.0,318.8303024305898,4
19063,19,3,1,4,501,19,0.7530168237470272,0.7295868933321589,0.46014269356117327,1000.0,40.0,115.76354267594468,0.0,197.56169632065075,1000.0,5.0,73.28395930591033,0.0,145.5919781112747,3
19065,19,8,1,7,549,17,0.6477788099010983,0.5015026501284083,0.39926779957379377,1000.0,25.0,205.38793224413965,0.0,334.29641112407495,1000.0,9.0,148.6774330364461,0.0,276.48094883332055,8
19067,19,6,1,5,489,15,0.8128754470641342,0.6699538178408972,0.550227438452724,1000.0,100.0,207.7036008194729,0.0,326.0601229783761,500.0,20.0,102.73397777700615,0.0,169.1896929475655,6
19069,19,8,1,3,678,17,0.7583233764975619,0.5631155746439759,0.3848290115284012,1000.0,25.0,90.34003939677721,0.0,166.48204083735354,1000.0,3.0,45.505456647398844,0.0,104.21277082987865,8
19071,19,4,1,3,752,14,0.6388456886124071,0.5761188871608778,0.15206497321582857,1000.0,25.0,130.41230343874201,0.0,307.4379568914601,1000.0,3.0,87.54386936236392,0.0,240.730059797278,4
19073,19,9,1,4,511,17,0.6250153732628213,0.611425408928791,0.4305128520477186,1000.0,25.0,240.36213257901858,0.0,395.8825598496544,1000.0,4.0,125.91314081908745,0.0,290.974986473674,9
19075,19,7,1,4,415,18,0.7713220444306353,0.7544922582983792,0.4289265185645487,10000.0,50.0,140.78343949044586,0.0,256.39322247986,10000.0,25.0,62.882384133395476,0.0,152.07283723983593,7
19077,19,7,1,3,655,16,0.6398447870928214,0.5863371796180945,0.35361993260492186,1000.0,25.0,160.98106034922904,0.0,311.09099759659733,1000.0,4.0,48.584805064842236,0.0,111.1324934772166,7
19079,19,5,1,5,851,18,0.6878806542120031,0.546704988708684,0.3979333470197769,1000.0,25.0,110.94474098405529,0.0,197.36471422760025,1000.0,3.0,73.56545363717238,0.0,145.28190015600126,5
19081,19,8,1,4,611,17,0.6858416360776088,0.6009963293130571,0.4994231777661248,1000.0,90.0,121.38995804929208,0.0,205.89649533307642,1000.0,5.0,78.74796465652858,0.0,107.65971752260059,8
19083,19,8,1,6,606,22,0.7006539436807687,0.6580808754837849,0.44107833978379823,1000.0,25.0,124.64326704924596,0.0,205.1152550533789,1000.0,5.0,62.024143778637836,0.0,94.19847041173549,8
19085,19,9,1,5,548,13,0.7066173824866704,0.6473782342743123,0.26956919956821823,1000.0,50.0,118.28697131268196,0.0,256.2824614798569,1000.0,5.0,46.8555009649668,0.0,166.35797184928103,9
19087,19,8,1,5,616,14,0.697278182597514,0.6652378911273039,0.2254072010287184,1000.0,50.0,181.26859387055293,0.0,345.8397446025785,1000.0,12.0,121.86729950707243,0.0,297.68190139877294,8
19089,19,4,1,3,510,16,0.7156796006353529,0.6892443839346494,0.47379169503063306,1000.0,50.0,258.6359768550034,0.0,365.66840423295605,1000.0,25.0,172.50072226004085,0.0,275.69650206235906,4
19091,19,7,1,4,488,15,0.658095101278552,0.517167073696308,0.3358712828616578,1000.0,25.0,119.932014078437,0.0,265.9563622968431,1000.0,4.0,81.41365105588278,0.0,223.05168880103176,7
19093,19,7,1,3,575,14,0.7616486702239401,0.5357337926977858,0.07003907398848788,1000.0,25.0,40.104218310155034,0.0,87.24536797231839,1000.0,3.0,6.081927650098735,0.0,39.022489297873705,7
19095,19,9,1,4,533,17,0.700320058339748,0.5924725519588381,0.28173236640602844,1000.0,25.0,183.36196977676943,0.0,350.16499081681195,1000.0,3.0,92.30276676254911,0.0,260.35668436629805,9
19097,19,8,1,6,469,26,0.6118128232888247,0.5652592325273668,0.39546493444003367,1000.0,25.0,284.1981234211476,0.0,394.9781120332488,1000.0,3.0,219.4563174545892,0.0,349.5105477217542,8
19099,19,11,1,10,777,18,0.6572638584284958,0.58194055811843,0.3233759358693186,1000.0,25.0,164.65013612644634,0.0,320.8414243128454,1000.0,3.0,71.17731188081373,0.0,217.88022518526944,11
19101,19,5,1,5,533,11,0.7050680245047338,0.6778582226111862,0.16126979075503223,1000.0,50.0,114.46960776513644,0.0,265.26089408563087,1000.0,4.0,63.81623072639033,0.0,203.3352908509115,5
19103,19,12,1,36,395,29,0.7373569464867975,0.6362125183811776,0.33159644524007414,1000.0,25.0,256.358273895531,0.0,410.840807928623,1000.0,3.0,119.87166351256313,0.0,292.7944584748153,12
19105,19,8,1,7,487,25,0.6796996066277268,0.6414352127786387,0.5166885206818452,1000.0,100.0,277.047174871856,0.0,384.47984824323123,1000.0,25.0,209.72743366313028,0.0,344.8661250310622,8
19107,19,6,1,4,509,14,0.7300557789596576,0.7172136463873394,0.13957711765468933,1000.0,40.0,86.56388636658451,0.0,214.16481075423417,1000.0,3.0,32.08303774808665,0.0,130.12216252549138,6
19109,19,7,1,6,665,22,0.6960366552119129,0.6392210767468499,0.4594730813287514,1000.0,25.0,147.0230698739977,0.0,259.05565080888556,1000.0,5.0,100.3784858648339,0.0,185.41888124042885,7
19111,19,5,1,11,466,12,0.5765854620771279,0.4997534273597002,0.2698490975441365,1000.0,20.0,164.5071506065687,0.0,336.9446240755139,1000.0,3.0,38.04736048920012,0.0,116.69548290642268,5
19113,19,14,1,54,486,40,0.7360066038035369,0.673381591897641,0.36125662761532845,1000.0,25.0,229.44302854240087,0.0,371.6351714680562,1000.0,5.0,87.84241022954568,0.0,206.23235673787661,14
19115,19,9,1,3,473,13,0.7035883432179887,0.618551862439732,0.3580236378376072,1000.0,50.0,138.44376413363486,0.0,278.89569904923576,1000.0,3.0,56.283819942825446,0.0,168.44100560796073,9
19117,19,5,1,4,342,10,0.711801752464403,0.6723713033953997,0.20372398685651696,1000.0,50.0,142.980147864184,0.0,302.97695129624236,1000.0,22.5,83.3930525739321,0.0,236.2022039593819,5
19119,19,6,1,3,639,15,0.7440273037542662,0.6524914675767918,0.36696245733788396,1000.0,35.0,300.7556313993174,0.0,426.15622288009945,1000.0,3.0,252.74785638225256,0.0,415.03490789633605,6
19121,19,9,1,4,745,17,0.7158182583087926,0.6277240218763147,0.3354648716870004,1000.0,25.0,118.80751198990325,0.0,266.2423691482648,1000.0,3.0,61.50525923432899,0.0,210.27218712428333,9
19123,19,7,1,7,549,15,0.6548370800707249,0.5342889618590553,0.18653700429401365,1000.0,25.0,157.12664182874462,0.0,338.100914479611,1000.0,3.0,90.10840351098763,0.0,270.5635213701467,7
19125,19,8,1,10,379,15,0.5903219192126307,0.5315426149955573,0.2767411660173604,1000.0,25.0,167.700259722507,0.0,339.9764351669567,1000.0,3.0,50.75807285899801,0.0,157.6584670664902,8
19127,19,10,1,11,638,18,0.6753688113076388,0.5096547462732679,0.2745423650266471,1000.0,25.0,105.55916428516258,0.0,226.53435330205522,1000.0,3.0,29.21785618289951,0.0,59.53303182926209,10
19129,19,6,1,5,592,14,0.7310899520965166,0.5225619492577918,0.16358152463185285,1000.0,25.0,150.0701993021468,0.0,328.96461158823314,1000.0,3.0,84.9134072978887,0.0,235.7577177253072,6
19131,19,5,1,3,530,15,0.7835547411818599,0.6528286761337608,0.4833371507100321,1000.0,25.0,221.12946633073753,0.0,341.18283025398085,1000.0,4.0,118.03584104443426,0.0,178.6717593014399,5
19133,19,8,1,4,827,12,0.684719728705366,0.6006383403151805,0.19369638938759226,1000.0,25.0,159.68895870736085,0.0,331.7589033896887,1000.0,3.0,74.83571254737683,0.0,240.84144704163705,8
19135,19,3,1,3,343,11,0.7148502811977504,0.686578507371941,0.25991792065663477,1000.0,50.0,146.49620003039976,0.0,302.72189379699233,1000.0,20.0,43.693368597051226,0.0,143.43649826302945,3
19137,19,7,1,4,597,11,0.5323044938429554,0.39365104749720137,0.3895730049576203,1000.0,10.0,391.63349592195743,0.0,484.7631501523042,1000.0,1.0,277.71310778826165,0.0,419.69550394209284,7
19139,19,7,1,10,527,24,0.6319641170915958,0.5269711992445704,0.24020302171860244,1000.0,25.0,167.85974881964117,0.0,342.96092041247033,1000.0,3.0,68.02474268177527,0.0,169.01532355179185,7
19141,19,6,1,4,848,16,0.7365321229804939,0.7273464094666883,0.2620630031879829,1000.0,50.0,221.7962688712379,0.0,370.0059202990041,1000.0,5.0,182.84040752147834,0.0,364.94839520402536,6
19143,19,5,1,2,635,14,0.7818970861748296,0.7216367017978921,0.23992560446373218,1000.0,35.0,143.55647861128332,0.0,277.10651700206967,1000.0,5.0,96.50431841289523,0.0,238.48622080167112,5
19145,19,8,1,6,674,13,0.5390976888429447,0.4099534815033597,0.38167318910138076,1000.0,10.0,334.93753230451154,0.0,461.1991780304952,1000.0,1.0,259.4952128775013,0.0,425.2306360139041,8
19147,19,7,1,4,724,15,0.6780586450960566,0.6698685540950455,0.4981294236602629,1000.0,75.0,159.85449949443884,0.0,278.792061512414,1000.0,50.0,139.1605593528817,0.0,257.87783801658605,7
19149,19,9,1,6,720,21,0.7567600193143409,0.560628923225495,0.14862988894253984,1000.0,25.0,125.76779031868662,0.0,290.7707445642526,1000.0,3.0,91.08673720424915,0.0,273.9635167212012,9
19151,19,7,1,3,726,16,0.7089598511858627,0.6690435591381181,0.273911021547047,1000.0,50.0,123.99802356223842,0.0,262.4440246927602,1000.0,5.0,61.77586986513719,0.0,173.56670079181248,7
19153,19,16,1,112,531,33,0.6831417076157308,0.6025157832800598,0.3707202264523003,1000.0,25.0,285.25610412989204,0.0,422.78662212783104,1000.0,3.0,113.53048076586677,0.0,293.04684821803994,16
19155,19,12,1,30,576,20,0.7105220926500482,0.6023590456831068,0.2707018294639991,1000.0,25.0,172.1677276131379,0.0,337.2658277040939,1000.0,4.0,72.23845527976891,0.0,231.95305824059645,12
19157,19,11,1,5,638,18,0.6804544228694714,0.5737594390507011,0.2774069579288026,2000.0,25.0,133.40577804746493,0.0,306.6725137939591,2000.0,3.0,104.16558292880259,0.0,292.95086185845173,11
19159,19,7,1,2,1614,6,0.26633291614518145,0.2132665832290363,0.17271589486858574,1000.0,2.0,84.74996245306633,0.0,248.07596747150416,1000.0,0.064,39.72880901126408,0.0,147.2493443123928,7
19161,19,8,1,4,653,19,0.7407580564368008,0.6227750876607113,0.15014192686592084,1000.0,25.0,101.19889797962932,0.0,243.06205091546565,1000.0,3.0,63.241947570545996,0.0,210.37193892617975,8
19163,19,7,1,48,447,30,0.6391619047619047,0.579479365079365,0.29635555555555554,1000.0,25.0,256.8366541206349,0.0,417.75350956328424,1000.0,3.0,129.07910247619049,0.0,322.5613768274639,7
19165,19,7,1,4,671,13,0.6042057047678534,0.5821361648969394,0.3930182524810882,1000.0,50.0,171.1093413838573,0.0,279.7852026934474,1000.0,5.0,82.57245027413423,0.0,228.9905528533912,7
19167,19,9,1,9,641,18,0.7247819320279416,0.6665822143400051,0.3515509066560498,1000.0,35.0,295.75337507691194,0.0,427.5965578360827,1000.0,5.0,253.4729136052698,0.0,424.4665347452299,9
19169,19,10,1,27,526,32,0.6904313725490197,0.6234901960784314,0.33266666666666667,1000.0,25.0,263.43460878431375,0.0,412.4772745535653,1000.0,5.0,173.1245123137255,0.0,354.90561898714526,10
19171,19,9,1,6,524,21,0.628065834767642,0.5631992254733219,0.46062822719449226,1000.0,30.0,176.694580464716,0.0,289.5160735747172,1000.0,15.0,107.67543653184165,0.0,194.730850081306,9
19173,19,7,1,3,1160,14,0.5649699933318515,0.20280062236052457,0.134385418981996,1000.0,6.0,108.59971193598578,0.0,291.57767248158615,1000.0,1.0,82.85939177595021,0.0,266.9637900989067,7
19175,19,5,1,4,980,12,0.5592451460714933,0.518145527127563,0.2292687352567592,1000.0,25.0,156.0962166575939,0.0,328.25686398257807,1000.0,3.0,100.91392197423335,0.0,275.223492463311,5
19177,19,5,1,2,535,8,0.613251348977287,0.5510101643869997,0.2595055841385368,1000.0,25.0,46.605659430292384,0.0,94.81317534880826,1000.0,3.0,28.60165340695194,0.0,91.90771870957546,5
19179,19,5,1,11,473,21,0.666917467299456,0.6323069799745341,0.18879499942122932,1000.0,25.0,158.70796712582475,0.0,333.6238373199086,1000.0,3.0,36.106233939113324,0.0,148.04329226724948,5
19181,19,8,1,14,446,16,0.6618316410743761,0.6162656929925474,0.3360676236682839,1000.0,25.0,143.22281578552494,0.0,300.7575601202183,1000.0,4.0,73.80204501575552,0.0,225.2982460115425,8
19183,19,8,1,6,651,13,0.7031033989607666,0.6794584544977833,0.2259140963912857,1000.0,50.0,214.08821852505122,0.0,378.15579598146303,1000.0,3.0,108.1952021738094,0.0,250.32501342418084,8
19185,19,3,1,3,557,8,0.7008217770929636,0.6746276322547509,0.2822290703646636,1000.0,51.0,277.94131997945556,0.0,423.12552289690484,1000.0,25.0,236.5159784283513,0.0,409.7102626486038,3
19187,19,9,1,13,633,20,0.684996342670281,0.5360784819930295,0.4865969622649628,1000.0,45.0,337.3165956714427,0.0,433.09177635521615,1000.0,3.0,281.0794714513145,0.0,412.2449277782856,9
19189,19,4,1,3,585,11,0.725323275862069,0.7131465517241379,0.5227370689655172,1000.0,100.0,128.59137931034482,0.0,210.1651638845255,1000.0,50.0,81.43304396551724,0.0,96.66439834315027,4
19191,19,6,1,5,462,17,0.732773207304977,0.4853842114475757,0.29680844856759436,1000.0,20.0,137.18285780967383,0.0,266.049935495879,1000.0,1.5,69.90625392379953,0.0,164.83316361772992,6
19193,19,9,1,29,936,24,0.7240405238103541,0.5952501351374915,0.1945108022807721,1000.0,25.0,200.9472440670282,0.0,379.45819078757677,1000.0,3.0,106.63346572738845,0.0,299.9646011530199,9
19195,19,5,1,3,528,10,0.7453557529921433,0.7313312284308686,0.4458477127542404,1000.0,25.0,125.73393788090168,0.0,226.44299267228357,500.0,5.0,71.3991867244291,0.0,100.31460710235667,5
19197,19,8,1,5,723,15,0.7335981838819523,0.564207340143776,0.37105561861520997,1000.0,25.0,116.82905788876278,0.0,228.47719079255535,1000.0,4.0,55.74508982217177,0.0,108.58173203397332,8
20001,20,5,1,5,782,11,0.6777431857170088,0.5730986720884427,0.1268822669801131,1000.0,25.0,138.74171497553846,0.0,317.40914327478333,1000.0,4.0,19.725495393608234,0.0,106.27679073612117,5
20003,20,3,1,2,942,13,0.668806899856253,0.5905126976521322,0.032390991854336366,2000.0,30.0,36.99175850503114,0.0,115.35614560503925,1000.0,6.0,5.9635352180162915,0.0,26.58544921384695,3
20005,20,7,1,5,727,16,0.974355458036204,0.8812397147558969,0.40391296397878956,2000.0,40.0,197.03068092887182,0.0,341.91701717432517,2000.0,8.0,132.57018092887182,0.0,325.3171157485756,7
20007,20,3,1,2,857,10,0.9885869565217391,0.8565217391304348,0.5896739130434783,1000.0,1000.0,519.6109086956521,0.768,481.4514127644807,1000.0,250.0,500.166297826087,0.064,496.88860519879603,3
20009,20,7,1,8,843,15,0.9364726977756905,0.7725739657601502,0.473551637279597,2000.0,50.0,274.2045287110959,0.0,406.8395611428451,1000.0,6.0,156.00478760192973,0.0,350.40311085149716,7
20011,20,4,1,5,649,11,0.6666191562143672,0.62115165336374,0.1315564424173318,1000.0,40.0,122.67788198403649,0.0,276.9153778142842,1000.0,8.0,88.54953791334093,0.0,274.7033826074079,4
20013,20,5,1,3,854,14,0.972981147293074,0.8502873273515476,0.38209496925093256,2000.0,50.0,160.90864079040225,0.0,294.131221962156,1000.0,10.0,102.94406583324933,0.0,288.19495392166664,5
20015,20,12,1,19,909,22,0.8186428507315322,0.7493941297908626,0.3148056727403285,2000.0,40.0,115.79577102594023,0.0,237.17751724229137,1000.0,8.0,21.16254250067319,0.0,83.9623387616203,12
20017,20,4,1,1,848,14,0.6414713015359741,0.5286984640258691,0.2801131770412288,2000.0,25.0,154.79764591754244,0.0,316.92047787066025,1000.0,2.0,121.09062894098626,0.0,309.6099188216783,4
20019,20,6,1,1,792,9,0.4834558823529412,0.3553921568627451,0.056372549019607844,150.0,4.0,19.201921568627448,0.768,33.946119790842566,15.0,1.0,2.1560245098039217,0.064,3.6774165332353923,6
20021,20,8,1,6,776,15,0.6985594137730036,0.6231992672162545,0.237613456574236,2000.0,25.0,195.34070280622865,0.0,355.98596770521755,1000.0,4.0,117.99532916978933,0.0,312.01749552138784,8
20023,20,2,1,1,690,8,0.8409556313993174,0.7761092150170649,0.2348122866894198,1000.0,25.0,197.54232081911263,0.0,371.8130189341097,1000.0,3.0,35.10954266211604,0.0,127.51771033931192,2
20025,20,4,1,1,718,6,0.9981572481572482,0.9594594594594594,0.40786240786240785,1000.0,25.0,368.66093366093367,0.0,460.0702642344904,1000.0,5.0,349.98157248157247,0.0,473.2945378081968,4
20027,20,3,1,2,883,12,0.6240620002460328,0.5781768975273711,0.41628736621970724,2000.0,50.0,424.5392072825686,0.0,488.3234477369815,1000.0,8.0,326.52355787919794,0.0,465.44416941834226,3
20029,20,8,1,4,916,11,0.6593080235608573,0.6224818096322329,0.4035044300351433,1000.0,50.0,286.28976270850865,0.0,425.64865367644416,1000.0,10.0,264.8198730881552,0.0,437.2258738083859,8
20031,20,5,1,3,1024,12,0.7447102302725095,0.6768062380700971,0.1201721967266377,1000.0,40.0,98.76440921090038,0.0,249.22102409869598,1000.0,8.0,29.780160256670595,0.0,145.1307067920211,5
20033,20,1,1,1,499,4,0.9990393852065321,0.8981748318924111,0.24495677233429394,1000.0,25.0,250.1628242074928,1.5,410.7710182965698,1000.0,5.0,41.80037656099904,0.256,163.30516295398397,1
20035,20,9,1,11,880,17,0.7294572734732153,0.637117571210878,0.3803481420700973,1000.0,40.0,118.13850228578126,0.0,227.4182452193438,1000.0,8.0,24.555128882897666,0.0,85.89357231384903,9
20037,20,8,1,12,740,20,0.7036864063764867,0.6529360483218133,0.3137492994582477,2000.0,25.0,325.3614352076717,0.0,456.7648187178567,1000.0,4.0,230.05211233576188,0.0,414.8739488507718,8
20039,20,4,1,1,860,13,0.9743762643290627,0.8320971004720162,0.5623735670937289,2000.0,100.0,460.86093594066085,0.0,487.0712409263749,1000.0,10.0,316.4107592717465,0.0,457.842827054367,4
20041,20,7,1,6,897,13,0.6452657024624083,0.5523415413610849,0.3525627893637071,1000.0,25.0,302.03427262670544,0.0,441.3578644237509,1000.0,4.0,119.16941582332937,0.0,236.04907969470466,7
20043,20,4,1,3,451,11,0.9608034593388199,0.8829683358906403,0.459199330450551,2000.0,40.0,176.71080764402288,0.0,293.2197859873451,1000.0,8.0,108.45909499232808,0.0,296.1454153725812,4
20045,20,8,1,27,586,22,0.9760653565908589,0.8639876352395672,0.3990726429675425,2000.0,40.0,186.41188553764627,0.0,359.94086267757876,2000.0,8.0,85.52322985206447,0.0,293.83646699668714,8
20047,20,3,1,2,618,10,0.9934150356685568,0.9343332723614414,0.48728736052679716,2000.0,50.0,226.82948015364914,0.0,363.0606067853854,1000.0,10.0,22.910156575818547,0.0,54.484680173636775,3
20049,20,6,1,1,846,9,0.5536723163841808,0.4268104776579353,0.16076014381099127,1000.0,12.0,80.73241499743195,0.5,217.37317272605742,50.0,1.0,4.866628659476117,0.064,6.313193739282875,6
20051,20,9,1,8,1078,10,0.9383634431455898,0.8952178533475027,0.8068012752391074,1000.0,1000.0,781.285493446688,0.0,406.19332033107196,1000.0,100.0,444.13675125752746,0.0,474.9834893861232,9
20053,20,5,1,2,870,13,0.5909880266886025,0.39767845717941686,0.3563659628918746,2000.0,15.0,328.2510739420528,0.0,461.5826714641342,1000.0,1.0,216.83673229138105,0.0,406.35602303068276,5
20055,20,3,1,12,825,18,0.9715229054890632,0.8241848947585637,0.17385472554684275,1000.0,25.0,185.52015765579858,0.0,353.90007344060785,1000.0,5.0,51.1550957490714,0.0,199.04542725810782,3
20057,20,7,1,9,871,14,0.9876915018986513,0.8920605822530662,0.24747937671860679,2000.0,40.0,197.99785151237396,0.0,359.55275368275016,1000.0,5.0,100.86368801012613,0.0,287.86660098743255,7
20059,20,10,1,6,710,18,0.7264916750607335,0.49226758310126206,0.038128814362742194,2000.0,18.0,37.399247378088525,0.0,105.4809055755143,1000.0,2.0,4.355525922853587,0.0,15.35594207545706,10
20061,20,7,1,11,495,14,0.7083876575401999,0.622627842966826,0.18289149645081848,1000.0,40.0,154.27006374040272,0.0,327.05831241347397,1000.0,5.0,40.21449051137187,0.0,155.53738750946138,7
20063,20,6,1,1,811,6,0.9977678571428571,0.6383928571428571,0.5613839285714286,2000.0,250.0,384.53683035714283,0.0,431.11386219670135,1000.0,250.0,377.84933035714283,0.0,432.9213903524144,6
20065,20,7,1,1,798,3,1.0,1.0,0.7024647887323944,1000.0,1000.0,709.9031690140845,25.0,445.77261911339735,1000.0,1000.0,703.3573943661971,3.0,455.8310782113425,7
20067,20,4,1,2,794,5,0.9995547640249333,0.9995547640249333,0.06737904422677353,250.0,80.0,70.31864054615613,0.0,54.92997536563164,250.0,20.0,29.650953992282577,0.0,59.67312303469322,4
20069,20,5,1,2,579,7,1.0,0.8313741721854304,0.27855960264900664,1000.0,25.0,242.22847682119206,10.0,399.30974774261267,1000.0,5.0,221.05902317880793,1.0,409.9521973042079,5
20071,20,1,1,1,341,6,1.0,0.7699115044247787,0.035398230088495575,250.0,25.0,36.415929203539825,15.0,42.7823076560035,25.0,3.0,4.890855457227139,1.0,5.18746833362427,1
20073,20,8,1,3,907,15,0.6307841135056699,0.5812866125651637,0.15596280969527598,2000.0,40.0,143.14354920191326,0.0,318.1837866949514,1000.0,6.0,79.31226000967378,0.0,258.023555484689,8
20075,20,1,1,1,624,6,1.0,0.9990471653168176,0.09051929490233444,250.0,80.0,67.96808003811338,15.0,63.09637815896483,250.0,20.0,33.04525964745117,1.0,68.8634485583372,1
20077,20,6,1,3,657,13,0.7060539752005836,0.6318016046681254,0.43989788475565283,1000.0,25.0,244.8453517140773,0.0,396.8264912911696,1000.0,5.0,218.43017038657914,0.0,409.0058053162381,6
20079,20,12,1,7,752,17,0.7820306678693282,0.6816933997411663,0.24530373740146671,1000.0,25.0,102.51631969881171,0.0,244.8682629104165,1000.0,5.0,17.133576101023568,0.0,100.93977639045337,12
20081,20,4,1,1,833,9,0.9944903581267218,0.8558310376492194,0.07392102846648302,2000.0,25.0,70.03847750229569,0.0,147.20061871120865,1000.0,5.0,29.238539944903582,0.0,138.02700496047447,4
20083,20,6,1,1,660,6,0.9978791092258749,0.8308589607635207,0.16914103923647933,1000.0,25.0,190.55726405090138,0.0,364.68360828083706,1000.0,5.0,108.0574676564157,0.0,298.8593293532037,6
20085,20,10,1,3,885,11,0.9557814264616454,0.8072713057075841,0.3007557988011467,1000.0,50.0,113.57163912779082,0.0,225.8468715017543,1000.0,10.0,52.644489010511684,0.0,202.00450004505328,10
20087,20,11,1,4,644,15,0.9546379488463826,0.6675014870237611,0.28131358983188803,2000.0,40.0,78.14644898725855,0.0,157.5759588648015,1000.0,8.0,10.86567567229127,0.0,43.08194878140167,11
20089,20,6,1,1,1149,12,0.6019900497512438,0.47512437810945274,0.3727789623312011,1000.0,20.0,314.6542288557214,0.0,449.3300731349627,1000.0,5.0,302.7292935323383,0.0,456.4355654078499,6
20091,20,8,1,154,436,40,0.9054384160452559,0.7418359475443559,0.44007135510413986,2000.0,40.0,443.9789159166881,0.0,664.3033549402694,1000.0,8.0,175.50215418488042,0.0,367.71711770042884,8
20093,20,2,1,1,798,7,1.0,0.9969801553062986,0.07722174288179465,2000.0,80.0,73.52890422778258,15.0,106.61554916624571,1000.0,20.0,32.94801553062985,1.0,77.28855830750094,2
20095,20,5,1,3,779,15,0.7268910047903483,0.6722455497072565,0.32875983204210774,2000.0,40.0,116.90863208941984,0.0,258.482191345908,1000.0,8.0,52.55527115737181,0.0,205.9765538598753,5
20097,20,3,1,1,711,8,0.9868421052631579,0.7921052631578948,0.17719298245614035,1000.0,25.0,109.80946140350878,0.0,254.64491589142878,1000.0,5.0,28.189317543859648,0.0,95.76795664052433,3
20099,20,6,1,8,689,17,0.6709372622812988,0.5822156383873164,0.07522921087400408,1000.0,25.0,91.39998638747647,0.0,259.49915440961416,1000.0,3.0,22.184261120230612,0.0,127.45751751197626,6
20101,20,3,1,1,495,6,0.9962406015037594,0.9298245614035088,0.5914786967418546,250.0,250.0,156.99498746867167,0.0,111.99707465108646,250.0,250.0,149.1467769423559,0.0,121.38157715270512,3
20103,20,12,1,19,393,21,0.9596560846560847,0.8369708994708994,0.3876133786848073,2000.0,40.0,198.23730328798183,0.0,385.5671619490574,2000.0,8.0,97.16742413076342,0.0,325.1197713044383,12
20105,20,4,1,1,832,11,0.6154205607476636,0.5439252336448598,0.2163551401869159,2000.0,36.0,234.78563925233644,0.768,410.994474722538,1000.0,3.0,157.30529906542057,0.064,358.6099438486102,4
20107,20,4,1,3,849,11,0.6705761618531008,0.6304060988124909,0.1507110394370327,2000.0,25.0,169.00689224453893,0.0,351.279292630938,1000.0,5.0,78.68498108781705,0.0,259.4913108813368,4
20109,20,5,1,1,651,7,0.9801670146137788,0.8277661795407099,0.5365344467640919,250.0,250.0,149.6393528183716,0.0,108.82750199003489,250.0,250.0,137.0760835073069,0.0,121.5486274055851,5
20111,20,8,1,12,1069,23,0.7471838440867512,0.6580440270350968,0.27987839635189055,2000.0,40.0,105.49414315572325,0.0,235.43323952703756,1000.0,8.0,45.119454846502535,0.0,172.4164348682565,8
20113,20,9,1,7,929,21,0.7906568060335359,0.6660320714651827,0.35669131824949357,1000.0,40.0,170.18680168899954,0.0,329.5898922796054,1000.0,8.0,79.06064435820458,0.0,250.64958242706282,9
20115,20,10,1,4,1185,18,0.7129793664026678,0.6563411838265945,0.19880679449770738,2000.0,40.0,184.1501755939975,0.0,359.21362729540124,1000.0,8.0,59.60142715714882,0.0,186.74633236656896,10
20117,20,8,1,4,924,9,0.6496486769322769,0.6041635521004635,0.2314247271640006,1000.0,25.0,201.31541471071907,0.0,378.0963877282594,1000.0,3.0,185.83564598594708,0.0,384.8206387932298,8
20119,20,6,1,2,818,6,0.9966664351691089,0.8681158413778735,0.3200222237655393,1000.0,50.0,173.23359511077157,0.0,327.0002979959417,1000.0,5.0,139.52274130147927,0.0,338.9638726539057,6
20121,20,8,1,8,747,20,0.7478788393008654,0.6506448328525369,0.09901578143560157,1000.0,25.0,59.80199558798574,0.0,166.99155610336692,940.0,4.0,5.769553198710334,0.0,23.75869509510248,8
20123,20,4,1,2,783,13,0.5719971903535471,0.510653242800281,0.3900725825333646,2000.0,25.0,286.75010067899785,0.0,433.1819069826233,1000.0,3.0,269.88704284710843,0.0,439.83808636947674,4
20125,20,7,1,12,740,20,0.6510494343603361,0.5530901022152704,0.09050234622240005,1000.0,25.0,100.60747095413045,0.0,265.9857699193056,1000.0,5.0,9.678719435451601,0.0,41.94120192885417,7
20127,20,5,1,2,880,13,0.5911467410247473,0.5564656674799582,0.4640989891948414,2000.0,25.0,410.89623562216804,0.768,486.5099610972852,1000.0,3.0,201.35679749041478,0.064,245.66713661734116,5
20129,20,2,1,1,712,6,0.9989378651088688,0.9989378651088688,0.20339883165161976,250.0,80.0,74.93892724375996,0.0,55.260666744512754,150.0,20.0,35.84227296866702,0.0,51.96567543751226,2
20131,20,6,1,3,862,12,0.729704383282365,0.6262996941896024,0.22532110091743118,1000.0,40.0,159.21480644240572,0.0,317.62594672104325,1000.0,8.0,87.38638597349643,0.0,272.0176743550426,6
